"code","country","sftgname","africa","agovdem60","agovdem70","agovdem80","assass60","assass70","assass80","blck60","blck70","blck80","cabchg60","cabchg70","cabchg80","compolt60","compolt70","compolt80","constchg60","constchg70","constchg80","corrupti","corruptm","coups60","coups70","coups80","deathsPC60","deathsPC70","deathsPC80","democ60","democ70","democ80","elf60","govtcris60","govtcris70","govtcris80","gunn1","gunn2","gyp60","gyp70","gyp80","latinca","lly60","lly70","lly80","lrgdp60","lrgdp70","lrgdp80","lrgdpsq60","lrgdpsq70","lrgdpsq80","lschool60","lschool70","lschool80","ltelpw60","ltelpw70","ltelpw80","muller","newspaperPC60","newspaperPC70","newspaperPC80","pavroad60","pavroad70","pavroad80","pop60","pop70","pop80","prop90","purges60","purges70","purges80","racialt","radiosPC60","radiosPC70","radiosPC80","revols60","revols70","revols80","riots60","riots70","riots80","roberts","rulelaw80","separt60","separt75","surp60","surp70","surp80","tvPC60","tvPC70","tvPC80","war60","war70","war80","warciv60","warciv70","warciv80","wdiinfmt60","wdiinfmt70","wdiinfmt80","wdilabag60","wdilabag70","wdilabag80","wditfert60","wditfert70","wditfert80"
"SLU","ST. LUCIA","St. Lucia",0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,2,2,NA,NA,NA,1,0.833333333333333,0.333333333333333,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.55180883408,NA,1.6272778511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,-0.00778963416815,NA,NA,NA,0,0,0,0,0,0,NA,NA,22.46875,NA,NA,NA,6.926,5.1445,3.8905
"SLV","EL SALVADOR","Slovenia",0,0,0,2,0,0.000532963662408,0.00126598333009,0.167619153857,0.258526623249,0.720065534115,1,0,1,0,0,0,0,0,0,2,NA,1,0,0,NA,NA,NA,NA,2,6,0.170000001788,0,0,2,0,0,0.0253184977919,0.0190670005977,-0.0267375018448,1,0.209482491016,0.259969502687,0.310965001583,7.17395830154,7.42177581787,7.53208827972,51.4656791687,55.0827560425,56.7323532104,0.993251800537,1.15057206154,1.45395302773,2.4889318943,3.0654835701,3.49455165863,0.0357142857142857,NA,NA,NA,NA,NA,14.3100511073254,NA,NA,NA,0.1,2,0,2,5,NA,NA,NA,0,0,2,1,0,1,NA,1,0,0,-0.00459923082963,-0.00437286309898,-0.027716320008,NA,NA,NA,0,1,1,0,1,1,28.5,21,12.48,57.6215019226074,32.574941444397,10.3588499069214,2.32,2.21066666666667,1.76625
"SNM","","San Marino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SOL","SOLOMON ISLANDS","Solomon Islands",0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,4,2,NA,NA,NA,0,1,0.142857142857143,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.33333333333333,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,-0.00498978607357,-0.0724594593048,NA,NA,NA,0,0,0,0,0,0,NA,70,60.2,83.2673988342285,80.6877403259277,78.1143798828125,NA,7.1,6.35
"SOM","SOMALIA","Somalia",1,0,0,0,2.61818186118e-05,0,0,NA,0.406588971615,0.363366156816,1,1,1,0,0,1,1,0,0,4,NA,0,0,0,0.0193700529634953,0,0,NA,7,7,0.0799999982119,0,0,0,0,0,-0.0138664999977,0.0275100022554,-0.0061259996146,0,0.104214996099,0.211270004511,0.153339996934,6.79234457016,6.52941894531,6.74523639679,46.1359443665,42.6333122253,45.4982147217,NA,NA,NA,0.272384613752,0.907705307007,NA,0.142857142857143,0.00179999996908009,0.00115000002551824,0.00100000004749745,NA,NA,26.4705882352941,2374800,3338800,6045800,0.25,1,0,0,4,0.0124642075970769,0.0200970415025949,0.0291938204318285,0,1,0,0,0,0,0.1727229110376,NA,NA,NA,NA,-0.0308509767056,NA,0,1.31783872348024e-05,0.00114525784738362,0,0,1,0,0,1,166,153.933333333333,139.2,82.967106628418,80.0003341674805,77.000439453125,7,7,7
"SPN","SPAIN","Spain",0,0,8,1,0,8.37272746139e-05,6.20166683802e-05,0.0117403091863,0.0314563885331,0.0315739102662,0,0,1,0,0,0,0,0,0,4.5,7,0,0,0,0.000412356748711318,0.00449037132784724,0,NA,5,2,0.439999997616,0,4,1,0.2,0.2,0.0674585029483,0.0270370002836,0.0205344986171,0,0.615290045738,0.767215013504,0.689899981022,7.90137720108,8.55795097351,8.78170871735,62.4317626953,73.2385253906,77.1184082031,1.48839962482,1.75440371037,1.81645214558,4.51553726196,5.38853502274,6.22442579269,0.258064516129032,0.146779999136925,0.0962599962949753,0.0826200023293495,NA,NA,98.0456026058632,31526100,35409100,38360300,0.1456,0,0,0,2,0.151395186781883,0.231296479701996,0.285451352596283,0,0,0,0,2,1,NA,5,22,26,NA,NA,NA,0.0519172996282578,0.173849374055862,0.287882566452026,0,0,0,0,0,0,38.17,19.97,9.92,34.5468854904175,22.4625242233276,15.3079399108887,2.8825,2.7314,1.7176
"SRI","SRI LANKA","Sri Lanka",0,0,0,0,0,0,2.13666662603e-05,0.655642330647,0.456175804138,0.162631109357,1,1,0,0,0,0,0,0,0,3,7,0,0,0,0.000181029885425232,0.38833224773407,0,NA,2,2,0.469999998808,0,0,0,0.235294117647059,0.235294117647059,0.0215654987842,0.0253329984844,0.0280495006591,0,0.317889988422,0.274945020676,0.358834981918,7.23633956909,7.27100849152,7.36770868301,52.3646087646,52.867565155,54.2831306458,1.48839962482,1.78339123726,1.82131826878,NA,2.22311687469,2.23870658875,0.272727272727273,0.0425500012934208,0.0401000007987022,0.0272000003606081,NA,NA,33.248730964467,11047900,13503900,15712400,0.181,0,0,0,1,0.0361335650086403,0.0438614040613174,0.150040730834007,0,0,0,0,2,0,0.415419136399933,2,10,10,-0.063415184617,-0.0746440812945,-0.111886180937,0,0.000185131706530228,0.0200605895370245,0,1,1,0,1,1,63,47.4,25.5916666666667,55.9888236999512,53.7626365661621,50.3582553863525,4.92,4.034,3.048
"STP","SAO TOME AND PRINCIPE","Sao Tome-Principe",1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,5,6,NA,NA,NA,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,85,78.555,NA,NA,NA,NA,NA,5.25
"SUD","SUDAN","Sudan",1,0,0,0,0,6.38181836621e-06,0,0.379418969154,0.477209031582,0.82470947504,0,1,0,1,1,1,0,0,0,1.6875,NA,0,0,0,0.193247094750404,0.105196557939053,0,NA,6,5,0.730000019073,0,1,0,0.48,0.48,-0.0135984988883,0.0158925000578,-0.00650799972937,0,0.162429988384,0.178739994764,0.302349984646,6.88243770599,6.94215679169,6.98193454742,47.3679504395,48.1935424805,48.7474098206,0.239016905427,0.307484716177,0.494696229696,1.42149698734,1.84446680546,1.89374101162,0.384615384615385,0.00579999992623925,0.00736999977380037,0.011570000089705,NA,NA,66.6666666666667,13490500,16122200,21034400,0.26,0,0,0,1,0.0103850858286023,0.116522558033466,0.235737651586533,0,2,0,0,0,0,0.486284680599297,1,30,26,NA,-0.0248863063753,NA,0.000737556081730872,0.0100327497348189,0.0490910112857819,1,1,1,1,1,1,140,108.333333333333,89.7,82.1612533569336,74.8496170043945,70.9700050354004,6.67,6.67,6.037
"SUR","SURINAME","Suriname",0,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,1,2.1,NA,NA,NA,1,NA,NA,NA,NA,2,2,NA,NA,NA,0,0.75,0.75,NA,0.0258569996804,-0.042012501508,1,NA,0.306715011597,0.720744967461,7.71154880524,8.12829017639,8.48941040039,59.4679832458,66.0690994263,72.0700912476,NA,NA,NA,3.66172838211,4.02992296219,4.94862651825,NA,NA,NA,NA,NA,NA,25.8620689655172,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,-0.013390568085,-0.120728209615,NA,NA,NA,0,0,0,0,0,0,59,51.4,40.6,27.996039390564,25.3714691162109,22.619314956665,6.255,5.378,3.985
"SVG","ST. VINCENT AND THE GRENADINES","St. Vincent and the Grenadines",0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,2,2,NA,NA,NA,0,0,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.68824911118,NA,1.76130032539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,-0.00257783383131,NA,NA,NA,0,0,0,0,0,0,NA,NA,25.75,NA,NA,NA,7.328,5,3.00666666666667
"SWA","SWAZILAND","Swaziland",1,NA,0,0,0,0,0,NA,0.157466605306,0.105026833713,NA,0,0,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,4,5,NA,NA,0,0,0,0,0.0866575017571,0.0189020000398,-0.00162849959452,0,NA,0.209444999695,0.323440015316,7.0749630928,7.65064477921,7.82923269272,50.055103302,58.5323638916,61.2968864441,0.97832608223,1.03318440914,1.39128184319,2.35095596313,3.14907336235,3.73483109474,NA,0,0.00435000006109476,0.0140500003471971,NA,NA,18.9873417721519,390000,475500,646000,NA,NA,0,0,NA,0.0423076935112476,0.119663514196873,0.153250768780708,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,-0.0274386070669,-0.010670046322,0,0.000105152474134229,0.00961300265043974,0,0,0,0,0,0,148.5,129.866666666667,101.6,70.7309944152832,58.3260166168213,45.2209205627441,6.5,6.5,5.765
"SWD","SWEDEN","Sweden",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9.25,0,0,0,0,0.000733388762455434,0,NA,1,1,0.0799999982119,0,1,0,0.0588235294117647,0.0588235294117648,0.0383405014873,0.0206465013325,0.01939499937,0,0.00200999993831,0.00364500004798,0.326189994812,8.77693843842,9.13550949097,9.29743480682,77.0346450806,83.45753479,86.4422912598,2.14943385124,2.13653039932,2.34851408005,6.32603025436,6.7516450882,7.12501096725,0.0625,0.496349990367889,0.543299973011017,0.524510025978088,NA,NA,71.0769230769231,7732400,8181200,8388800,NA,0,0,0,6,0.466517508029938,0.558108806610107,0.861505806446075,0,0,0,0,0,0,NA,6,0,0,0.00387476803735,-0.0254894942045,-0.0389594323933,0.251668304204941,0.419865041971207,0.463594317436218,0,0,0,0,0,0,14.1,9.23,6.48,NA,NA,NA,2.2484,1.7982,1.7655
"SWZ","SWITZERLAND","Switzerland",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,10,0,0,0,0,0,0,NA,1,1,0.5,0,0,0,0.0588235294117646,0.338235294117647,0.0310625005513,0.0124890003353,0.0187725014985,0,1.02667999268,1.034719944,1.32271504402,9.13916683197,9.44841194153,9.55697536469,83.5243682861,89.2724914551,91.3357772827,2.06305813789,1.97685492039,2.36743617058,6.14516210556,6.60554790497,6.99122905731,0.333333333333333,0.359239995479584,0.392549991607666,0.423539996147156,NA,NA,NA,5853900,6318200,6572900,0.1669,0,0,0,6,0.568612396717072,0.693077147006989,0.818664491176605,0,0,0,0,0,1,NA,6,0,0,0.00230335979722,-0.00692799407989,0.000296363024972,0.137879699468613,0.30530846118927,0.380806028842926,0,0,0,0,0,0,18.67,11.58,7.3875,9.61667003631593,7.05333399772644,5.87614006996155,2.464,1.7245,1.54
"SYR","SYRIAN ARAB REPUBLIC","Syria",0,NA,0,3,0,5.30545439688e-05,1.89333331946e-05,0.115672074258,0.0965903699398,1.12422227859,NA,1,1,0,0,0,NA,1,0,1.6875,NA,NA,1,0,0.33127635717392,0.0118959713727236,0,NA,7,5,0.219999998808,NA,3,0,0.0384615384615384,0.0384615384615384,0.040162499994,0.0473439991474,-0.0113500002772,0,0.147080004215,0.361564993858,0.567095041275,7.48829364777,7.7906961441,8.55795097351,56.0745429993,60.6949462891,73.2385253906,0.688134670258,0.982078433037,1.41342306137,3.14638257027,3.66875004768,4.19206857681,0.16,0.0149999996647239,0.0225000008940697,0.0162000004202127,NA,NA,77.7777777777778,5113555.55555556,7313400,10180200,0.13,NA,1,0,4,0.311003446578979,0.252276629209518,0.221095860004425,NA,3,1,NA,0,2,0.017036750017146,1,10,2,NA,-0.0591298379004,-0.0438082329929,0.0119182132184505,0.0310234632343054,0.0548810437321663,0,0,1,0,0,1,116,83.5333333333333,48.4,52.4005619049072,44.9881214141846,36.2796295166016,7.626,7.62066666666667,7.0842
"TAJ","","Tajikistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.3666666666667,53.8098316192627,45.5116626739502,42.7740352630615,6.51,6.37225,5.45933333333333
"TAW","TAIWAN, CHINA","Taiwan",0,NA,NA,NA,1.70250004885e-05,6.19090906184e-06,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,4.1875,6.75,NA,NA,NA,0.0403356701135635,0.000186741366633214,0,NA,6,5,0.419999986887,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,6.87109136581,7.5137090683,8.23906517029,47.211894989,56.4558258057,67.882194519,1.44456326962,1.68268835545,1.99605989456,NA,NA,NA,0.25,0.0727333351969719,0.105400003492832,0.125200003385544,NA,NA,NA,12321600,16065000,19005400,1,NA,NA,NA,3,0.09357550740242,0.10524120926857,0.485714584589005,NA,NA,NA,NA,NA,NA,0.350225052434803,6,0,0,NA,NA,NA,0.0200663879513741,0.0754316225647926,0.295810610055923,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TAZ","TANZANIA","Tanzania",1,NA,0,0,0,6.30000022284e-06,0,0.234000623226,0.727866888046,1.00668203831,NA,0,1,0,0,0,NA,0,0,2.5625,NA,NA,0,0,0.00750107783824205,0.000460847688373178,0,NA,6,6,0.930000007153,NA,1,0,0.925925925925926,0.814814814814815,0.0226955004036,0.00276850024238,-0.0100600002334,0,0.109350003302,0.266685009003,0.325980007648,5.60580205917,5.93753623962,6.22851085663,31.4250164032,35.2543373108,38.7943458557,0.850150942802,1.13462269306,1.23256027699,1.40902507305,1.66437447071,2.31068849564,NA,0.00403333315625787,0.00662000011652708,0.0059000002220273,NA,NA,4.34782608695652,11598333.3333333,15189400,21501200,NA,NA,0,0,2,0.00901470519602299,0.015188223682344,0.0182501450181007,NA,0,0,NA,0,0,NA,3,3,3,NA,-0.0616452246904,-0.0721522122622,3.83196820621379e-05,0.000293033313937485,0.000565363792702556,0,0,0,0,0,0,139,122.333333333333,103.266666666667,91.5075614929199,88.2462509155273,85.1693450927734,6.8,6.8,6.574
"THI","THAILAND","Thailand",0,0,1,0,0,2.09090899261e-06,0,0.00881438329816,-0.00062259513652,-0.00697232317179,0,0,2,0,0,0,0,0,0,3.1875,1.5,0,0,0,0.0153991831466556,0.0232186913490295,0,NA,7,3,0.660000026226,0,2,1,0.272727272727273,0.272727272727273,0.0465850010514,0.0425234995782,0.0457134991884,0,0.260455012321,0.346774995327,0.540135025978,6.89264154434,7.30451583862,7.66340780258,47.5085067749,53.3559532166,58.7278175354,1.49290406704,1.51292705536,1.56234633923,1.12289440632,2.13137435913,2.93564772606,0.275862068965517,0.0189599990844727,0.0460399985313416,0.0730099976062775,NA,NA,53.1468531468531,30521100,41346000,50775500,0.14,0,0,0,4,0.0579336918890476,0.0983335748314857,0.157457828521729,0,0,0,0,0,0,0.303427373747735,3,3,3,-0.00919932406396,-0.0313517898321,-0.03059245646,0.00529469782486558,0.0121922316029668,0.0670520216226578,0,0,0,0,0,0,89.5,64.5333333333333,43.2,82.010774230957,76.0094680786133,67.8981147766113,6.28,4.914,2.935
"TKM","","Turkmenistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.5666666666667,42.7336692810058,38.3380935668945,38.2129253387451,6.545,5.75925,4.716
"TOG","TOGO","Togo",1,0,0,0,4.90636375616e-05,0,0,0.000999500392936,0.0126026086509,0.0247467365116,1,0,0,0,0,0,1,0,0,2,NA,0,0,0,0.00123114802408963,0,0,NA,7,7,0.709999978542,0,0,0,1,0.578947368421053,0.062431499362,0.004356500227,-0.00656400015578,0,0.0646950006485,0.229629993439,0.192815005779,6.01859331131,6.51025819778,6.76964187622,36.2234649658,42.3834609985,45.8280525208,0.190620347857,0.392042070627,0.963174343109,0.776017308235,1.45371234417,1.76114320755,0.625,0.00531999999657273,0.00419999985024333,0.00353000010363758,NA,NA,24.4604316546763,1624500,2208800,2989700,0.362,0,0,0,3,0.0122499233111739,0.0280695408582687,0.163728803396225,0,1,0,0,0,0,NA,2,NA,NA,NA,NA,-0.0284490194172,0,0.000710793188773096,0.00491688121110201,0,0,0,0,0,0,155.5,126.6,102.2,77.7039710998535,71.9596633911133,67.3336853027344,6.58,6.58,6.58
"TRI","TRINIDAD AND TOBAGO","Trinidad",0,NA,1,0,0,0,0,NA,0.22697724402,0.361937195063,NA,0,0,0,0,0,NA,0,0,2.25,6.5,NA,0,0,0.0010579212103039,0.00202347221784294,0,NA,2,2,0.560000002384,NA,1,0,0.0714285714285713,0.0714285714285712,0.0229215007275,0.0318030007184,-0.0410860031843,1,0.22801399231,0.305610001087,0.487875014544,8.46674156189,8.74257469177,9.32473945618,71.6857147217,76.4326095581,86.9507675171,1.7227666378,1.71559810638,2.02814817429,4.23484277725,4.70156955719,4.76289224625,0.222222222222222,0.104237496852875,0.143140003085136,0.151587501168251,NA,NA,NA,945250,988400,1147000,NA,NA,0,0,1,0.179185405373573,0.256677448749542,0.387445509433746,NA,1,0,NA,2,0,NA,4,NA,NA,-0.0197911765426,0.026648145169,-0.0486942864954,0.0270946845412254,0.10026203840971,0.259905844926834,0,0,0,0,0,0,57.5,47.6666666666667,28.4,20.2931909561157,14.8359705924988,10.9866498947143,4.395,3.47866666666667,3.055
"TUN","TUNISIA","Tunisia",0,6,0,0,2.1154544811e-05,0,0,0.491213321686,0.141574591398,0.0889184474945,0,1,1,0,0,0,0,0,0,2.9375,NA,0,0,0,0.447163671255112,0.000177044421434402,0,NA,6,6,0.159999996424,1,1,0,0,0,0.026761000976,0.0515944994986,0.011728500016,0,0.312287986279,0.374710023403,0.472514986992,7.23993253708,7.48042821884,7.99395751953,52.4166221619,55.9568061829,63.9033584595,0.37156355381,0.641853868961,1.07158362865,2.47130203247,3.3942553997,3.99038505554,0.125,0.0205700006335974,0.0325900018215179,0.0260600000619888,NA,NA,60.1063829787234,4421200,5648300,7079400,NA,0,0,0,5,0.0713154822587967,0.0607970543205738,0.162231266498566,1,0,0,4,0,0,0.0662609849701874,3,0,0,NA,-0.0285827219486,-0.0495349615812,0.00321179768070579,0.0241832062602043,0.0537456572055817,0,0,0,0,0,0,146.5,105.066666666667,58.7,49.5221183776855,40.5532539367676,33.9209400177002,7.005,6.07733333333333,4.582
"TUR","TURKEY","Turkey",0,0,1,0,2.99090902445e-06,3.35818185704e-05,3.32166673616e-05,0.337562799454,0.160704910755,0.0806703492999,1,1,1,0,0,0,1,0,1,2.875,6,1,0,1,0.00335250282660127,0.00370209780521691,6.62884267512709e-05,NA,3,5,0.25,0,2,2,0.137931034482759,0.137931034482759,0.0324830003083,0.0331769995391,0.0198060013354,0,0.225519508123,0.254599988461,0.242324993014,7.41998004913,7.73761606216,8.00736713409,55.0561027527,59.8707008362,64.1179275513,1.08180522919,1.08518922329,1.28647398949,2.99777054787,3.40083003044,4.32706737518,0.133333333333333,0.0430499985814095,0.0488299988210201,0.061099998652935,NA,NA,14.1486810551559,31021600,39437100,50285300,0.191,1,0,0,2,0.0725913569331169,0.101685978472233,0.1340351998806,0,0,1,0,4,6,0.158646523963738,3,9,9,NA,-0.0319000445306,-0.0474092699587,0.000203567833523266,0.0285392180085182,0.135626122355461,0,1,1,0,1,1,164.5,134,95.4,75.288916015625,66.1501689910889,57.0862400054932,5.865,4.94066666666667,3.70628571428571
"UAE","","United Arab Emirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0522000007331371,0.18189999461174,NA,NA,NA,NA,584333.333333333,1500300,NA,NA,NA,NA,NA,NA,0.13880966603756,0.223088711500168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0495322309434414,0.0840905159711838,NA,NA,NA,NA,NA,NA,107.5,81.6,39.1,18.2900744438171,6.68521232604981,5.90302500724792,6.82,6.18133333333333,5.021
"UGA","UGANDA","Uganda",1,NA,1,0,7.75000007707e-05,5.09999990754e-05,1.2450000213e-05,0.225402355194,1.52585804462,0.992630064487,NA,0,2,0,1,1,NA,0,0,1.75,NA,NA,0,1,0.419022589921951,2.36131715774536,0,NA,7,5,0.899999976158,NA,1,1,1,0.725,0.0129875000566,-0.0429335013032,-0.00700449943542,0,0.0924255028367,0.168139994144,0.0620249994099,5.91620206833,5.99645185471,5.43807935715,35.0014457703,35.9574356079,29.5727062225,0.765467822552,0.71783977747,0.970778882504,1.40553987026,1.81405746937,2.02578449249,0.785714285714286,0.0071124997921288,0.0047499998472631,0.0020000000949949,NA,NA,21.830985915493,7803875,11320800,14354000,0.528,NA,0,0,1,0.0367605835199356,0.0262967273592949,0.0750313475728035,NA,0,1,NA,0,0,0.768239221559769,1,45,50,NA,-0.0525169372559,-0.025223037228,0.000734410772565752,0.00454473169520497,0.00646649021655321,1,1,1,1,1,1,120.25,109.58,115.5,91.5333152770996,88.7161651611328,85.9690101623535,7.0205,7.10413333333333,7.2
"UK","UNITED KINGDOM","United Kingdom",0,6,2,0,0,8.07272772363e-06,1.77166675712e-05,0,0,0,0,1,0,0,0,0,0,0,0,5.8125,9.25,0,0,0,0.000313806580379605,0.0258197505027056,0,NA,1,1,0.319999992847,0,2,0,0.0434782608695652,0.0434782608695652,0.0227194968611,0.0217394996434,0.0224215015769,0,0.40761500597,0.507454991341,0.590000033379,8.75935459137,8.98794651031,9.17781734467,76.7262954712,80.7831802368,84.2323303223,2.16791009903,2.11866235733,2.23537635803,5.48835992813,6.06183338165,6.64628219604,0.0181818181818182,0.49151998758316,0.455220013856888,0.408740013837814,NA,NA,100,54173500,55693800,56452800,0.0496,0,0,0,5,0.502828896045685,0.759510040283203,1.02067565917969,0,0,0,1,0,0,NA,6,18,17,NA,NA,NA,0.270058244466782,0.358926832675934,0.425133913755417,0,0,0,0,0,0,20.5,15.87,9.95,3.44088990688324,2.72256772518158,2.40912001132965,2.7586,1.9855,1.805
"UKR","","Ukraine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.5,22.4666666666667,15.1,39.7786491394043,28.0230936050415,22.5659646987915,2.015,2.008,2.0195
"URU","URUGUAY","Uruguay",0,22,1,0,6.53000024613e-05,0.000129218184156,0,0.0591792985797,0.161663785577,0.0653279200196,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0.00371540035121143,0.0185677353292704,0,NA,3,5,0.20000000298,0,2,0,0,0,0.00747449975461,0.0279015023261,0.00120949978009,1,0.241446509957,0.209904998541,0.3764950037,8.38958740234,8.42244243622,8.69081020355,70.3851776123,70.937538147,75.5301818848,1.66392612457,1.75613224506,1.91692268848,4.46719312668,4.79800271988,5.0704035759,NA,0.333270013332367,0.179739996790886,0.128179997205734,NA,NA,2.10526315789474,2691500,2746700,2953500,NA,0,0,0,6,0.365223854780197,0.541668176651001,0.593329966068268,0,0,0,8,1,0,NA,3,0,0,-0.0202291253954,-0.0234619155526,-0.0293025095016,0.0582574754953384,0.120107762515545,0.162739127874374,0,0,0,0,0,0,47.5,44.8,30.3,20.0957374572754,17.7549753189087,15.5483748435974,2.8505,2.93666666666667,2.546
